;Content ID;Reaction Type;Datetime (Day);Datetime ( Time);Content Type;Category;Sentiment;Score;;;
19987;451b228b-9d66-45a4-b6fa-46c502562b5f;like;1-Apr-75;4:43 AM;video;healthy eating;positive;50;;;
19988;451b228b-9d66-45a4-b6fa-46c502562b5f;interested;2-Apr-75;5:43 AM;video;healthy eating;positive;30;;;
19989;451b228b-9d66-45a4-b6fa-46c502562b5f;super love;3-Apr-75;6:43 AM;video;healthy eating;positive;75;;;
19990;451b228b-9d66-45a4-b6fa-46c502562b5f;want;4-Apr-75;7:43 AM;video;healthy eating;positive;70;;;
19991;451b228b-9d66-45a4-b6fa-46c502562b5f;peeking;5-Apr-75;8:43 AM;video;healthy eating;neutral;35;;;
19992;451b228b-9d66-45a4-b6fa-46c502562b5f;cherish;6-Apr-75;9:43 AM;video;healthy eating;positive;70;;;
19993;451b228b-9d66-45a4-b6fa-46c502562b5f;worried;7-Apr-75;10:43 AM;video;healthy eating;negative;12;;;
19994;451b228b-9d66-45a4-b6fa-46c502562b5f;peeking;8-Apr-75;11:43 AM;video;healthy eating;neutral;35;;;
19995;451b228b-9d66-45a4-b6fa-46c502562b5f;adore;9-Apr-75;12:43 PM;video;healthy eating;positive;72;;;
19996;451b228b-9d66-45a4-b6fa-46c502562b5f;indifferent;10-Apr-75;1:43 PM;video;healthy eating;neutral;20;;;
19997;451b228b-9d66-45a4-b6fa-46c502562b5f;love;11-Apr-75;2:43 PM;video;healthy eating;positive;65;;;
19998;451b228b-9d66-45a4-b6fa-46c502562b5f;super love;12-Apr-75;3:43 PM;video;healthy eating;positive;75;;;
19999;451b228b-9d66-45a4-b6fa-46c502562b5f;adore;13-Apr-75;4:43 PM;video;healthy eating;positive;72;;;
20000;451b228b-9d66-45a4-b6fa-46c502562b5f;like;14-Apr-75;5:43 PM;video;healthy eating;positive;50;;;
20001;451b228b-9d66-45a4-b6fa-46c502562b5f;hate;15-Apr-75;6:43 PM;video;healthy eating;negative;5;;;
20002;451b228b-9d66-45a4-b6fa-46c502562b5f;heart;16-Apr-75;7:43 PM;video;healthy eating;positive;60;;;
20003;451b228b-9d66-45a4-b6fa-46c502562b5f;hate;17-Apr-75;8:43 PM;video;healthy eating;negative;5;;;
20004;451b228b-9d66-45a4-b6fa-46c502562b5f;adore;18-Apr-75;9:43 PM;video;healthy eating;positive;72;;;
20005;451b228b-9d66-45a4-b6fa-46c502562b5f;disgust;19-Apr-75;10:43 PM;video;healthy eating;negative;0;;;
20006;451b228b-9d66-45a4-b6fa-46c502562b5f;cherish;20-Apr-75;11:43 PM;video;healthy eating;positive;70;;;
20007;451b228b-9d66-45a4-b6fa-46c502562b5f;indifferent;21-Apr-75;12:43 AM;video;healthy eating;neutral;20;;;
20008;451b228b-9d66-45a4-b6fa-46c502562b5f;heart;22-Apr-75;1:43 AM;video;healthy eating;positive;60;;;
20009;451b228b-9d66-45a4-b6fa-46c502562b5f;intrigued;23-Apr-75;2:43 AM;video;healthy eating;positive;45;;;
20010;451b228b-9d66-45a4-b6fa-46c502562b5f;worried;24-Apr-75;3:43 AM;video;healthy eating;negative;12;;;
20011;451b228b-9d66-45a4-b6fa-46c502562b5f;scared;25-Apr-75;4:43 AM;video;healthy eating;negative;15;;;
20012;451b228b-9d66-45a4-b6fa-46c502562b5f;heart;26-Apr-75;5:43 AM;video;healthy eating;positive;60;;;
20013;451b228b-9d66-45a4-b6fa-46c502562b5f;disgust;27-Apr-75;6:43 AM;video;healthy eating;negative;0;;;
20014;451b228b-9d66-45a4-b6fa-46c502562b5f;hate;28-Apr-75;7:43 AM;video;healthy eating;negative;5;;;
20015;451b228b-9d66-45a4-b6fa-46c502562b5f;interested;29-Apr-75;8:43 AM;video;healthy eating;positive;30;;;
20016;451b228b-9d66-45a4-b6fa-46c502562b5f;interested;30-Apr-75;9:43 AM;video;healthy eating;positive;30;;;
20017;451b228b-9d66-45a4-b6fa-46c502562b5f;want;1-May-75;10:43 AM;video;healthy eating;positive;70;;;
20018;451b228b-9d66-45a4-b6fa-46c502562b5f;hate;2-May-75;11:43 AM;video;healthy eating;negative;5;;;
20019;451b228b-9d66-45a4-b6fa-46c502562b5f;scared;3-May-75;12:43 PM;video;healthy eating;negative;15;;;
20020;451b228b-9d66-45a4-b6fa-46c502562b5f;worried;4-May-75;1:43 PM;video;healthy eating;negative;12;;;
20021;451b228b-9d66-45a4-b6fa-46c502562b5f;interested;5-May-75;2:43 PM;video;healthy eating;positive;30;;;
20022;451b228b-9d66-45a4-b6fa-46c502562b5f;peeking;6-May-75;3:43 PM;video;healthy eating;neutral;35;;;
20023;451b228b-9d66-45a4-b6fa-46c502562b5f;super love;7-May-75;4:43 PM;video;healthy eating;positive;75;;;
20024;451b228b-9d66-45a4-b6fa-46c502562b5f;intrigued;8-May-75;5:43 PM;video;healthy eating;positive;45;;;
20025;451b228b-9d66-45a4-b6fa-46c502562b5f;peeking;9-May-75;6:43 PM;video;healthy eating;neutral;35;;;
20026;451b228b-9d66-45a4-b6fa-46c502562b5f;super love;10-May-75;7:43 PM;video;healthy eating;positive;75;;;
20027;451b228b-9d66-45a4-b6fa-46c502562b5f;interested;11-May-75;8:43 PM;video;healthy eating;positive;30;;;
20028;451b228b-9d66-45a4-b6fa-46c502562b5f;peeking;12-May-75;9:43 PM;video;healthy eating;neutral;35;;;
20029;451b228b-9d66-45a4-b6fa-46c502562b5f;dislike;13-May-75;10:43 PM;video;healthy eating;negative;10;;;
20030;451b228b-9d66-45a4-b6fa-46c502562b5f;interested;14-May-75;11:43 PM;video;healthy eating;positive;30;;;
20031;451b228b-9d66-45a4-b6fa-46c502562b5f;peeking;15-May-75;12:43 AM;video;healthy eating;neutral;35;;;
20032;451b228b-9d66-45a4-b6fa-46c502562b5f;peeking;16-May-75;1:43 AM;video;healthy eating;neutral;35;;;
20033;c9082d3b-6f2b-4057-a0b8-3538a247982a;scared;17-May-75;2:43 AM;GIF;healthy eating;negative;15;;;
20034;c9082d3b-6f2b-4057-a0b8-3538a247982a;heart;18-May-75;3:43 AM;GIF;healthy eating;positive;60;;;
20035;c9082d3b-6f2b-4057-a0b8-3538a247982a;cherish;19-May-75;4:43 AM;GIF;healthy eating;positive;70;;;
20036;c9082d3b-6f2b-4057-a0b8-3538a247982a;like;20-May-75;5:43 AM;GIF;healthy eating;positive;50;;;
20037;c9082d3b-6f2b-4057-a0b8-3538a247982a;indifferent;21-May-75;6:43 AM;GIF;healthy eating;neutral;20;;;
20038;c9082d3b-6f2b-4057-a0b8-3538a247982a;worried;22-May-75;7:43 AM;GIF;healthy eating;negative;12;;;
20039;c9082d3b-6f2b-4057-a0b8-3538a247982a;heart;23-May-75;8:43 AM;GIF;healthy eating;positive;60;;;
20040;c9082d3b-6f2b-4057-a0b8-3538a247982a;hate;24-May-75;9:43 AM;GIF;healthy eating;negative;5;;;
20041;c9082d3b-6f2b-4057-a0b8-3538a247982a;hate;25-May-75;10:43 AM;GIF;healthy eating;negative;5;;;
20042;c9082d3b-6f2b-4057-a0b8-3538a247982a;hate;26-May-75;11:43 AM;GIF;healthy eating;negative;5;;;
20043;c9082d3b-6f2b-4057-a0b8-3538a247982a;like;27-May-75;12:43 PM;GIF;healthy eating;positive;50;;;
20044;1dbed432-50e6-4955-9ac8-798fb60b2f0e;disgust;28-May-75;1:43 PM;video;science;negative;0;;;
20045;1dbed432-50e6-4955-9ac8-798fb60b2f0e;indifferent;29-May-75;2:43 PM;video;science;neutral;20;;;
20046;1dbed432-50e6-4955-9ac8-798fb60b2f0e;peeking;30-May-75;3:43 PM;video;science;neutral;35;;;
20047;1dbed432-50e6-4955-9ac8-798fb60b2f0e;peeking;31-May-75;4:43 PM;video;science;neutral;35;;;
20048;1dbed432-50e6-4955-9ac8-798fb60b2f0e;peeking;1-Jun-75;5:43 PM;video;science;neutral;35;;;
20049;1dbed432-50e6-4955-9ac8-798fb60b2f0e;heart;2-Jun-75;6:43 PM;video;science;positive;60;;;
20050;1dbed432-50e6-4955-9ac8-798fb60b2f0e;love;3-Jun-75;7:43 PM;video;science;positive;65;;;
20051;1dbed432-50e6-4955-9ac8-798fb60b2f0e;indifferent;4-Jun-75;8:43 PM;video;science;neutral;20;;;
20052;1dbed432-50e6-4955-9ac8-798fb60b2f0e;intrigued;5-Jun-75;9:43 PM;video;science;positive;45;;;
20053;1dbed432-50e6-4955-9ac8-798fb60b2f0e;heart;6-Jun-75;10:43 PM;video;science;positive;60;;;
20054;1dbed432-50e6-4955-9ac8-798fb60b2f0e;indifferent;7-Jun-75;11:43 PM;video;science;neutral;20;;;
20055;1dbed432-50e6-4955-9ac8-798fb60b2f0e;adore;8-Jun-75;12:43 AM;video;science;positive;72;;;
20056;1dbed432-50e6-4955-9ac8-798fb60b2f0e;disgust;9-Jun-75;1:43 AM;video;science;negative;0;;;
20057;1dbed432-50e6-4955-9ac8-798fb60b2f0e;dislike;10-Jun-75;2:43 AM;video;science;negative;10;;;
20058;1dbed432-50e6-4955-9ac8-798fb60b2f0e;disgust;11-Jun-75;3:43 AM;video;science;negative;0;;;
20059;1dbed432-50e6-4955-9ac8-798fb60b2f0e;worried;12-Jun-75;4:43 AM;video;science;negative;12;;;
20060;1dbed432-50e6-4955-9ac8-798fb60b2f0e;peeking;13-Jun-75;5:43 AM;video;science;neutral;35;;;
20061;1dbed432-50e6-4955-9ac8-798fb60b2f0e;peeking;14-Jun-75;6:43 AM;video;science;neutral;35;;;
20062;1dbed432-50e6-4955-9ac8-798fb60b2f0e;want;15-Jun-75;7:43 AM;video;science;positive;70;;;
20063;1dbed432-50e6-4955-9ac8-798fb60b2f0e;adore;16-Jun-75;8:43 AM;video;science;positive;72;;;
20064;1dbed432-50e6-4955-9ac8-798fb60b2f0e;like;17-Jun-75;9:43 AM;video;science;positive;50;;;
20065;1dbed432-50e6-4955-9ac8-798fb60b2f0e;adore;18-Jun-75;10:43 AM;video;science;positive;72;;;
20066;1dbed432-50e6-4955-9ac8-798fb60b2f0e;adore;19-Jun-75;11:43 AM;video;science;positive;72;;;
20067;1dbed432-50e6-4955-9ac8-798fb60b2f0e;like;20-Jun-75;12:43 PM;video;science;positive;50;;;
20068;1dbed432-50e6-4955-9ac8-798fb60b2f0e;cherish;21-Jun-75;1:43 PM;video;science;positive;70;;;
20069;1dbed432-50e6-4955-9ac8-798fb60b2f0e;like;22-Jun-75;2:43 PM;video;science;positive;50;;;
20070;1dbed432-50e6-4955-9ac8-798fb60b2f0e;like;23-Jun-75;3:43 PM;video;science;positive;50;;;
20071;1dbed432-50e6-4955-9ac8-798fb60b2f0e;hate;24-Jun-75;4:43 PM;video;science;negative;5;;;
20072;1dbed432-50e6-4955-9ac8-798fb60b2f0e;adore;25-Jun-75;5:43 PM;video;science;positive;72;;;
20073;1dbed432-50e6-4955-9ac8-798fb60b2f0e;worried;26-Jun-75;6:43 PM;video;science;negative;12;;;
20074;1dbed432-50e6-4955-9ac8-798fb60b2f0e;disgust;27-Jun-75;7:43 PM;video;science;negative;0;;;
20075;1dbed432-50e6-4955-9ac8-798fb60b2f0e;want;28-Jun-75;8:43 PM;video;science;positive;70;;;
20076;1dbed432-50e6-4955-9ac8-798fb60b2f0e;peeking;29-Jun-75;9:43 PM;video;science;neutral;35;;;
20077;1dbed432-50e6-4955-9ac8-798fb60b2f0e;cherish;30-Jun-75;10:43 PM;video;science;positive;70;;;
20078;1dbed432-50e6-4955-9ac8-798fb60b2f0e;indifferent;1-Jul-75;11:43 PM;video;science;neutral;20;;;
20079;1dbed432-50e6-4955-9ac8-798fb60b2f0e;want;2-Jul-75;12:43 AM;video;science;positive;70;;;
20080;7c47e333-da29-4be9-8156-2e5f75a991e1;intrigued;3-Jul-75;1:43 AM;video;dogs;positive;45;;;
20081;7c47e333-da29-4be9-8156-2e5f75a991e1;dislike;4-Jul-75;2:43 AM;video;dogs;negative;10;;;
20082;7c47e333-da29-4be9-8156-2e5f75a991e1;super love;5-Jul-75;3:43 AM;video;dogs;positive;75;;;
20083;7c47e333-da29-4be9-8156-2e5f75a991e1;indifferent;6-Jul-75;4:43 AM;video;dogs;neutral;20;;;
20084;7c47e333-da29-4be9-8156-2e5f75a991e1;interested;7-Jul-75;5:43 AM;video;dogs;positive;30;;;
20085;7c47e333-da29-4be9-8156-2e5f75a991e1;like;8-Jul-75;6:43 AM;video;dogs;positive;50;;;
20086;7c47e333-da29-4be9-8156-2e5f75a991e1;peeking;9-Jul-75;7:43 AM;video;dogs;neutral;35;;;
20087;7c47e333-da29-4be9-8156-2e5f75a991e1;peeking;10-Jul-75;8:43 AM;video;dogs;neutral;35;;;
20088;7c47e333-da29-4be9-8156-2e5f75a991e1;disgust;11-Jul-75;9:43 AM;video;dogs;negative;0;;;
20089;7c47e333-da29-4be9-8156-2e5f75a991e1;heart;12-Jul-75;10:43 AM;video;dogs;positive;60;;;
20090;7c47e333-da29-4be9-8156-2e5f75a991e1;super love;13-Jul-75;11:43 AM;video;dogs;positive;75;;;
20091;7c47e333-da29-4be9-8156-2e5f75a991e1;disgust;14-Jul-75;12:43 PM;video;dogs;negative;0;;;
20092;7c47e333-da29-4be9-8156-2e5f75a991e1;interested;15-Jul-75;1:43 PM;video;dogs;positive;30;;;
20093;7c47e333-da29-4be9-8156-2e5f75a991e1;like;16-Jul-75;2:43 PM;video;dogs;positive;50;;;
20094;7c47e333-da29-4be9-8156-2e5f75a991e1;interested;17-Jul-75;3:43 PM;video;dogs;positive;30;;;
20095;7c47e333-da29-4be9-8156-2e5f75a991e1;interested;18-Jul-75;4:43 PM;video;dogs;positive;30;;;
20096;7c47e333-da29-4be9-8156-2e5f75a991e1;disgust;19-Jul-75;5:43 PM;video;dogs;negative;0;;;
20097;7c47e333-da29-4be9-8156-2e5f75a991e1;peeking;20-Jul-75;6:43 PM;video;dogs;neutral;35;;;
20098;7c47e333-da29-4be9-8156-2e5f75a991e1;peeking;21-Jul-75;7:43 PM;video;dogs;neutral;35;;;
20099;7c47e333-da29-4be9-8156-2e5f75a991e1;like;22-Jul-75;8:43 PM;video;dogs;positive;50;;;
20100;7c47e333-da29-4be9-8156-2e5f75a991e1;intrigued;23-Jul-75;9:43 PM;video;dogs;positive;45;;;
20101;7c47e333-da29-4be9-8156-2e5f75a991e1;scared;24-Jul-75;10:43 PM;video;dogs;negative;15;;;
20102;7c47e333-da29-4be9-8156-2e5f75a991e1;disgust;25-Jul-75;11:43 PM;video;dogs;negative;0;;;
20103;7c47e333-da29-4be9-8156-2e5f75a991e1;want;26-Jul-75;12:43 AM;video;dogs;positive;70;;;
20104;7c47e333-da29-4be9-8156-2e5f75a991e1;adore;27-Jul-75;1:43 AM;video;dogs;positive;72;;;
20105;7c47e333-da29-4be9-8156-2e5f75a991e1;adore;28-Jul-75;2:43 AM;video;dogs;positive;72;;;
20106;7c47e333-da29-4be9-8156-2e5f75a991e1;worried;29-Jul-75;3:43 AM;video;dogs;negative;12;;;
20107;7c47e333-da29-4be9-8156-2e5f75a991e1;scared;30-Jul-75;4:43 AM;video;dogs;negative;15;;;
20108;7c47e333-da29-4be9-8156-2e5f75a991e1;want;31-Jul-75;5:43 AM;video;dogs;positive;70;;;
20109;7c47e333-da29-4be9-8156-2e5f75a991e1;love;1-Aug-75;6:43 AM;video;dogs;positive;65;;;
20110;7c47e333-da29-4be9-8156-2e5f75a991e1;intrigued;2-Aug-75;7:43 AM;video;dogs;positive;45;;;
20111;7c47e333-da29-4be9-8156-2e5f75a991e1;disgust;3-Aug-75;8:43 AM;video;dogs;negative;0;;;
20112;7c47e333-da29-4be9-8156-2e5f75a991e1;peeking;4-Aug-75;9:43 AM;video;dogs;neutral;35;;;
20113;7c47e333-da29-4be9-8156-2e5f75a991e1;worried;5-Aug-75;10:43 AM;video;dogs;negative;12;;;
20114;f1836624-ac23-4c4c-a868-ebf3256d6e80;want;6-Aug-75;11:43 AM;GIF;cooking;positive;70;;;
20115;f1836624-ac23-4c4c-a868-ebf3256d6e80;scared;7-Aug-75;12:43 PM;GIF;cooking;negative;15;;;
20116;f1836624-ac23-4c4c-a868-ebf3256d6e80;intrigued;8-Aug-75;1:43 PM;GIF;cooking;positive;45;;;
20117;f1836624-ac23-4c4c-a868-ebf3256d6e80;heart;9-Aug-75;2:43 PM;GIF;cooking;positive;60;;;
20118;f1836624-ac23-4c4c-a868-ebf3256d6e80;cherish;10-Aug-75;3:43 PM;GIF;cooking;positive;70;;;
20119;f1836624-ac23-4c4c-a868-ebf3256d6e80;super love;11-Aug-75;4:43 PM;GIF;cooking;positive;75;;;
20120;f1836624-ac23-4c4c-a868-ebf3256d6e80;adore;12-Aug-75;5:43 PM;GIF;cooking;positive;72;;;
20121;ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6;super love;13-Aug-75;6:43 PM;audio;food;positive;75;;;
20122;ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6;indifferent;14-Aug-75;7:43 PM;audio;food;neutral;20;;;
20123;ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6;scared;15-Aug-75;8:43 PM;audio;food;negative;15;;;
20124;ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6;peeking;16-Aug-75;9:43 PM;audio;food;neutral;35;;;
20125;ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6;cherish;17-Aug-75;10:43 PM;audio;food;positive;70;;;
20126;ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6;love;18-Aug-75;11:43 PM;audio;food;positive;65;;;
20127;ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6;adore;19-Aug-75;12:43 AM;audio;food;positive;72;;;
20128;ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6;dislike;20-Aug-75;1:43 AM;audio;food;negative;10;;;
20129;ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6;hate;21-Aug-75;2:43 AM;audio;food;negative;5;;;
20130;ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6;worried;22-Aug-75;3:43 AM;audio;food;negative;12;;;
20131;ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6;indifferent;23-Aug-75;4:43 AM;audio;food;neutral;20;;;
20132;ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6;worried;24-Aug-75;5:43 AM;audio;food;negative;12;;;
20133;ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6;heart;25-Aug-75;6:43 AM;audio;food;positive;60;;;
20134;ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6;dislike;26-Aug-75;7:43 AM;audio;food;negative;10;;;
20135;ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6;peeking;27-Aug-75;8:43 AM;audio;food;neutral;35;;;
20136;ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6;interested;28-Aug-75;9:43 AM;audio;food;positive;30;;;
20137;2664a681-e732-422f-b529-02fabb6ec9ab;dislike;29-Aug-75;10:43 AM;audio;healthy eating;negative;10;;;
20138;2664a681-e732-422f-b529-02fabb6ec9ab;heart;30-Aug-75;11:43 AM;audio;healthy eating;positive;60;;;
20139;2664a681-e732-422f-b529-02fabb6ec9ab;want;31-Aug-75;12:43 PM;audio;healthy eating;positive;70;;;
20140;2664a681-e732-422f-b529-02fabb6ec9ab;disgust;1-Sep-75;1:43 PM;audio;healthy eating;negative;0;;;
20141;2664a681-e732-422f-b529-02fabb6ec9ab;interested;2-Sep-75;2:43 PM;audio;healthy eating;positive;30;;;
20142;2664a681-e732-422f-b529-02fabb6ec9ab;disgust;3-Sep-75;3:43 PM;audio;healthy eating;negative;0;;;
20143;2664a681-e732-422f-b529-02fabb6ec9ab;intrigued;4-Sep-75;4:43 PM;audio;healthy eating;positive;45;;;
20144;2664a681-e732-422f-b529-02fabb6ec9ab;indifferent;5-Sep-75;5:43 PM;audio;healthy eating;neutral;20;;;
20145;2664a681-e732-422f-b529-02fabb6ec9ab;adore;6-Sep-75;6:43 PM;audio;healthy eating;positive;72;;;
20146;2664a681-e732-422f-b529-02fabb6ec9ab;super love;7-Sep-75;7:43 PM;audio;healthy eating;positive;75;;;
20147;2664a681-e732-422f-b529-02fabb6ec9ab;super love;8-Sep-75;8:43 PM;audio;healthy eating;positive;75;;;
20148;2664a681-e732-422f-b529-02fabb6ec9ab;want;9-Sep-75;9:43 PM;audio;healthy eating;positive;70;;;
20149;2664a681-e732-422f-b529-02fabb6ec9ab;hate;10-Sep-75;10:43 PM;audio;healthy eating;negative;5;;;
20150;2664a681-e732-422f-b529-02fabb6ec9ab;super love;11-Sep-75;11:43 PM;audio;healthy eating;positive;75;;;
20151;2664a681-e732-422f-b529-02fabb6ec9ab;cherish;12-Sep-75;12:43 AM;audio;healthy eating;positive;70;;;
20152;2664a681-e732-422f-b529-02fabb6ec9ab;peeking;13-Sep-75;1:43 AM;audio;healthy eating;neutral;35;;;
20153;2664a681-e732-422f-b529-02fabb6ec9ab;peeking;14-Sep-75;2:43 AM;audio;healthy eating;neutral;35;;;
20154;2664a681-e732-422f-b529-02fabb6ec9ab;super love;15-Sep-75;3:43 AM;audio;healthy eating;positive;75;;;
20155;2664a681-e732-422f-b529-02fabb6ec9ab;hate;16-Sep-75;4:43 AM;audio;healthy eating;negative;5;;;
20156;2664a681-e732-422f-b529-02fabb6ec9ab;adore;17-Sep-75;5:43 AM;audio;healthy eating;positive;72;;;
20157;2664a681-e732-422f-b529-02fabb6ec9ab;cherish;18-Sep-75;6:43 AM;audio;healthy eating;positive;70;;;
20158;2664a681-e732-422f-b529-02fabb6ec9ab;hate;19-Sep-75;7:43 AM;audio;healthy eating;negative;5;;;
20159;aad272f0-2b16-478b-b2c5-c502b060fc30;cherish;20-Sep-75;8:43 AM;photo;dogs;positive;70;;;
20160;aad272f0-2b16-478b-b2c5-c502b060fc30;worried;21-Sep-75;9:43 AM;photo;dogs;negative;12;;;
20161;aad272f0-2b16-478b-b2c5-c502b060fc30;want;22-Sep-75;10:43 AM;photo;dogs;positive;70;;;
20162;aad272f0-2b16-478b-b2c5-c502b060fc30;heart;23-Sep-75;11:43 AM;photo;dogs;positive;60;;;
20163;aad272f0-2b16-478b-b2c5-c502b060fc30;adore;24-Sep-75;12:43 PM;photo;dogs;positive;72;;;
20164;aad272f0-2b16-478b-b2c5-c502b060fc30;scared;25-Sep-75;1:43 PM;photo;dogs;negative;15;;;
20165;aad272f0-2b16-478b-b2c5-c502b060fc30;disgust;26-Sep-75;2:43 PM;photo;dogs;negative;0;;;
20166;aad272f0-2b16-478b-b2c5-c502b060fc30;adore;27-Sep-75;3:43 PM;photo;dogs;positive;72;;;
20167;aad272f0-2b16-478b-b2c5-c502b060fc30;heart;28-Sep-75;4:43 PM;photo;dogs;positive;60;;;
20168;aad272f0-2b16-478b-b2c5-c502b060fc30;peeking;29-Sep-75;5:43 PM;photo;dogs;neutral;35;;;
20169;aad272f0-2b16-478b-b2c5-c502b060fc30;dislike;30-Sep-75;6:43 PM;photo;dogs;negative;10;;;
20170;aad272f0-2b16-478b-b2c5-c502b060fc30;super love;1-Oct-75;7:43 PM;photo;dogs;positive;75;;;
20171;aad272f0-2b16-478b-b2c5-c502b060fc30;like;2-Oct-75;8:43 PM;photo;dogs;positive;50;;;
20172;aad272f0-2b16-478b-b2c5-c502b060fc30;indifferent;3-Oct-75;9:43 PM;photo;dogs;neutral;20;;;
20173;aad272f0-2b16-478b-b2c5-c502b060fc30;hate;4-Oct-75;10:43 PM;photo;dogs;negative;5;;;
20174;1dec5263-8a54-43fb-bfbe-a388d2919e74;scared;5-Oct-75;11:43 PM;GIF;food;negative;15;;;
20175;1dec5263-8a54-43fb-bfbe-a388d2919e74;indifferent;6-Oct-75;12:43 AM;GIF;food;neutral;20;;;
20176;1dec5263-8a54-43fb-bfbe-a388d2919e74;scared;7-Oct-75;1:43 AM;GIF;food;negative;15;;;
20177;1dec5263-8a54-43fb-bfbe-a388d2919e74;indifferent;8-Oct-75;2:43 AM;GIF;food;neutral;20;;;
20178;1dec5263-8a54-43fb-bfbe-a388d2919e74;super love;9-Oct-75;3:43 AM;GIF;food;positive;75;;;
20179;1dec5263-8a54-43fb-bfbe-a388d2919e74;interested;10-Oct-75;4:43 AM;GIF;food;positive;30;;;
20180;1dec5263-8a54-43fb-bfbe-a388d2919e74;super love;11-Oct-75;5:43 AM;GIF;food;positive;75;;;
20181;1dec5263-8a54-43fb-bfbe-a388d2919e74;dislike;12-Oct-75;6:43 AM;GIF;food;negative;10;;;
20182;1dec5263-8a54-43fb-bfbe-a388d2919e74;peeking;13-Oct-75;7:43 AM;GIF;food;neutral;35;;;
20183;1dec5263-8a54-43fb-bfbe-a388d2919e74;worried;14-Oct-75;8:43 AM;GIF;food;negative;12;;;
20184;1dec5263-8a54-43fb-bfbe-a388d2919e74;interested;15-Oct-75;9:43 AM;GIF;food;positive;30;;;
20185;1dec5263-8a54-43fb-bfbe-a388d2919e74;cherish;16-Oct-75;10:43 AM;GIF;food;positive;70;;;
20186;1dec5263-8a54-43fb-bfbe-a388d2919e74;dislike;17-Oct-75;11:43 AM;GIF;food;negative;10;;;
20187;1dec5263-8a54-43fb-bfbe-a388d2919e74;super love;18-Oct-75;12:43 PM;GIF;food;positive;75;;;
20188;1dec5263-8a54-43fb-bfbe-a388d2919e74;cherish;19-Oct-75;1:43 PM;GIF;food;positive;70;;;
20189;1dec5263-8a54-43fb-bfbe-a388d2919e74;love;20-Oct-75;2:43 PM;GIF;food;positive;65;;;
20190;1dec5263-8a54-43fb-bfbe-a388d2919e74;dislike;21-Oct-75;3:43 PM;GIF;food;negative;10;;;
20191;1dec5263-8a54-43fb-bfbe-a388d2919e74;love;22-Oct-75;4:43 PM;GIF;food;positive;65;;;
20192;1dec5263-8a54-43fb-bfbe-a388d2919e74;cherish;23-Oct-75;5:43 PM;GIF;food;positive;70;;;
20193;1dec5263-8a54-43fb-bfbe-a388d2919e74;dislike;24-Oct-75;6:43 PM;GIF;food;negative;10;;;
20194;1dec5263-8a54-43fb-bfbe-a388d2919e74;peeking;25-Oct-75;7:43 PM;GIF;food;neutral;35;;;
20195;1dec5263-8a54-43fb-bfbe-a388d2919e74;love;26-Oct-75;8:43 PM;GIF;food;positive;65;;;
20196;1dec5263-8a54-43fb-bfbe-a388d2919e74;cherish;27-Oct-75;9:43 PM;GIF;food;positive;70;;;
20197;1dec5263-8a54-43fb-bfbe-a388d2919e74;hate;28-Oct-75;10:43 PM;GIF;food;negative;5;;;
20198;1dec5263-8a54-43fb-bfbe-a388d2919e74;want;29-Oct-75;11:43 PM;GIF;food;positive;70;;;
20199;1dec5263-8a54-43fb-bfbe-a388d2919e74;like;30-Oct-75;12:43 AM;GIF;food;positive;50;;;
20200;1dec5263-8a54-43fb-bfbe-a388d2919e74;want;31-Oct-75;1:43 AM;GIF;food;positive;70;;;
20201;1dec5263-8a54-43fb-bfbe-a388d2919e74;peeking;1-Nov-75;2:43 AM;GIF;food;neutral;35;;;
20202;1dec5263-8a54-43fb-bfbe-a388d2919e74;hate;2-Nov-75;3:43 AM;GIF;food;negative;5;;;
20203;1dec5263-8a54-43fb-bfbe-a388d2919e74;dislike;3-Nov-75;4:43 AM;GIF;food;negative;10;;;
20204;c75dfa33-cd71-486f-b4e1-f5e9133ae873;love;4-Nov-75;5:43 AM;photo;veganism;positive;65;;;
20205;c75dfa33-cd71-486f-b4e1-f5e9133ae873;intrigued;5-Nov-75;6:43 AM;photo;veganism;positive;45;;;
20206;c75dfa33-cd71-486f-b4e1-f5e9133ae873;cherish;6-Nov-75;7:43 AM;photo;veganism;positive;70;;;
20207;c75dfa33-cd71-486f-b4e1-f5e9133ae873;like;7-Nov-75;8:43 AM;photo;veganism;positive;50;;;
20208;c75dfa33-cd71-486f-b4e1-f5e9133ae873;adore;8-Nov-75;9:43 AM;photo;veganism;positive;72;;;
